Epoch 1, STEP: 100, LOSS: 7.1967, ACCURACY: edges: 0.653, class: 0.346, size: 0.388, charge: 0.823
Epoch 3, STEP: 300, LOSS: 2.7331, ACCURACY: edges: 0.896, class: 0.937, size: 0.509, charge: 0.993
Epoch 3, STEP: 400, LOSS: 2.1345, ACCURACY: edges: 0.963, class: 0.961, size: 0.533, charge: 0.996
Epoch 3, STEP: 500, LOSS: 2.1015, ACCURACY: edges: 0.965, class: 0.962, size: 0.539, charge: 0.996
Epoch 3, STEP: 600, LOSS: 2.0930, ACCURACY: edges: 0.964, class: 0.962, size: 0.537, charge: 0.996
Epoch 3, STEP: 700, LOSS: 2.1884, ACCURACY: edges: 0.955, class: 0.961, size: 0.535, charge: 0.996
Epoch 3, STEP: 800, LOSS: 2.0825, ACCURACY: edges: 0.962, class: 0.963, size: 0.547, charge: 0.997
Epoch 3, STEP: 900, LOSS: 2.0537, ACCURACY: edges: 0.966, class: 0.964, size: 0.544, charge: 0.997
Epoch 3, STEP: 1000, LOSS: 3.2078, ACCURACY: edges: 0.889, class: 0.892, size: 0.475, charge: 0.985
Epoch 3, STEP: 1100, LOSS: 2.0228, ACCURACY: edges: 0.966, class: 0.966, size: 0.555, charge: 0.997
Epoch 3, STEP: 1200, LOSS: 1.9933, ACCURACY: edges: 0.966, class: 0.967, size: 0.561, charge: 0.997
Epoch 3, STEP: 1300, LOSS: 1.9951, ACCURACY: edges: 0.966, class: 0.966, size: 0.561, charge: 0.997
Epoch 3, STEP: 1400, LOSS: 5.3263, ACCURACY: edges: 0.892, class: 0.753, size: 0.429, charge: 0.930
Epoch 3, STEP: 1500, LOSS: 1.9927, ACCURACY: edges: 0.967, class: 0.966, size: 0.566, charge: 0.997
Epoch 3, STEP: 1600, LOSS: 1.9552, ACCURACY: edges: 0.967, class: 0.968, size: 0.571, charge: 0.997
Epoch 3, STEP: 1700, LOSS: 1.9338, ACCURACY: edges: 0.968, class: 0.967, size: 0.574, charge: 0.997
Epoch 3, STEP: 1800, LOSS: 1.9467, ACCURACY: edges: 0.965, class: 0.968, size: 0.571, charge: 0.997
Epoch 3, STEP: 1900, LOSS: 1.9447, ACCURACY: edges: 0.964, class: 0.966, size: 0.576, charge: 0.997
Epoch 3, STEP: 2000, LOSS: 2.6312, ACCURACY: edges: 0.883, class: 0.954, size: 0.541, charge: 0.995
Epoch 3, STEP: 2100, LOSS: 1.9467, ACCURACY: edges: 0.963, class: 0.969, size: 0.585, charge: 0.997
Epoch 3, STEP: 2200, LOSS: 1.9070, ACCURACY: edges: 0.965, class: 0.970, size: 0.586, charge: 0.997
Epoch 3, STEP: 2300, LOSS: 1.9106, ACCURACY: edges: 0.967, class: 0.969, size: 0.582, charge: 0.997
Epoch 3, STEP: 2400, LOSS: 1.8990, ACCURACY: edges: 0.962, class: 0.969, size: 0.595, charge: 0.997
Epoch 3, STEP: 2500, LOSS: 1.8860, ACCURACY: edges: 0.968, class: 0.969, size: 0.593, charge: 0.997
Epoch 3, STEP: 2600, LOSS: 1.8481, ACCURACY: edges: 0.968, class: 0.970, size: 0.600, charge: 0.997
Epoch 3, STEP: 2700, LOSS: 1.8384, ACCURACY: edges: 0.969, class: 0.970, size: 0.598, charge: 0.997
Epoch 3, STEP: 2800, LOSS: 1.8324, ACCURACY: edges: 0.969, class: 0.970, size: 0.601, charge: 0.998
Epoch 3, STEP: 2900, LOSS: 1.8727, ACCURACY: edges: 0.964, class: 0.971, size: 0.596, charge: 0.997
Epoch 3, STEP: 3000, LOSS: 1.8236, ACCURACY: edges: 0.970, class: 0.971, size: 0.606, charge: 0.997
Epoch 3, STEP: 3100, LOSS: 1.7927, ACCURACY: edges: 0.971, class: 0.971, size: 0.608, charge: 0.998
Epoch 3, STEP: 3200, LOSS: 1.7977, ACCURACY: edges: 0.970, class: 0.971, size: 0.605, charge: 0.997
Epoch 4, STEP: 100, LOSS: 2.3016, ACCURACY: edges: 0.949, class: 0.944, size: 0.535, charge: 0.993
Epoch 4, STEP: 200, LOSS: 1.7645, ACCURACY: edges: 0.972, class: 0.972, size: 0.617, charge: 0.997
Epoch 4, STEP: 300, LOSS: 1.7447, ACCURACY: edges: 0.973, class: 0.972, size: 0.619, charge: 0.998
Epoch 4, STEP: 400, LOSS: 1.7612, ACCURACY: edges: 0.968, class: 0.972, size: 0.621, charge: 0.997
Epoch 4, STEP: 500, LOSS: 1.9848, ACCURACY: edges: 0.951, class: 0.965, size: 0.602, charge: 0.996
Epoch 4, STEP: 600, LOSS: 1.7435, ACCURACY: edges: 0.972, class: 0.973, size: 0.616, charge: 0.997
Epoch 4, STEP: 700, LOSS: 1.7158, ACCURACY: edges: 0.973, class: 0.972, size: 0.625, charge: 0.997
Epoch 4, STEP: 800, LOSS: 1.7072, ACCURACY: edges: 0.973, class: 0.972, size: 0.626, charge: 0.998
Epoch 4, STEP: 900, LOSS: 2.0164, ACCURACY: edges: 0.957, class: 0.964, size: 0.585, charge: 0.995
Epoch 4, STEP: 1000, LOSS: 1.7135, ACCURACY: edges: 0.973, class: 0.973, size: 0.632, charge: 0.997
Epoch 4, STEP: 1100, LOSS: 1.6824, ACCURACY: edges: 0.974, class: 0.973, size: 0.636, charge: 0.997
Epoch 4, STEP: 1200, LOSS: 1.6712, ACCURACY: edges: 0.974, class: 0.973, size: 0.637, charge: 0.997
Epoch 4, STEP: 1300, LOSS: 1.6673, ACCURACY: edges: 0.974, class: 0.973, size: 0.635, charge: 0.998
Epoch 4, STEP: 1400, LOSS: 1.6701, ACCURACY: edges: 0.974, class: 0.974, size: 0.639, charge: 0.997
Epoch 4, STEP: 1500, LOSS: 1.6415, ACCURACY: edges: 0.975, class: 0.974, size: 0.642, charge: 0.998
Epoch 4, STEP: 1600, LOSS: 1.6374, ACCURACY: edges: 0.975, class: 0.974, size: 0.642, charge: 0.997
Epoch 4, STEP: 1700, LOSS: 1.6492, ACCURACY: edges: 0.974, class: 0.974, size: 0.643, charge: 0.997
Epoch 4, STEP: 1800, LOSS: 1.7230, ACCURACY: edges: 0.969, class: 0.973, size: 0.638, charge: 0.997
Epoch 4, STEP: 1900, LOSS: 1.6201, ACCURACY: edges: 0.976, class: 0.974, size: 0.648, charge: 0.998
Epoch 4, STEP: 2000, LOSS: 1.6111, ACCURACY: edges: 0.977, class: 0.974, size: 0.647, charge: 0.997
Epoch 4, STEP: 2100, LOSS: 1.6291, ACCURACY: edges: 0.971, class: 0.975, size: 0.653, charge: 0.998
Epoch 4, STEP: 2200, LOSS: 1.5954, ACCURACY: edges: 0.975, class: 0.975, size: 0.652, charge: 0.998
Epoch 4, STEP: 2300, LOSS: 2.3524, ACCURACY: edges: 0.932, class: 0.941, size: 0.570, charge: 0.995
Epoch 4, STEP: 2400, LOSS: 1.6081, ACCURACY: edges: 0.975, class: 0.975, size: 0.656, charge: 0.997
Epoch 4, STEP: 2500, LOSS: 1.5770, ACCURACY: edges: 0.975, class: 0.975, size: 0.658, charge: 0.997
Epoch 4, STEP: 2600, LOSS: 1.5702, ACCURACY: edges: 0.976, class: 0.976, size: 0.657, charge: 0.998
Epoch 4, STEP: 2700, LOSS: 1.5580, ACCURACY: edges: 0.976, class: 0.974, size: 0.662, charge: 0.997
Epoch 4, STEP: 2800, LOSS: 1.6620, ACCURACY: edges: 0.971, class: 0.974, size: 0.647, charge: 0.997
Epoch 4, STEP: 2900, LOSS: 1.5474, ACCURACY: edges: 0.977, class: 0.975, size: 0.664, charge: 0.997
Epoch 4, STEP: 3000, LOSS: 1.5427, ACCURACY: edges: 0.976, class: 0.975, size: 0.666, charge: 0.997
Epoch 4, STEP: 3100, LOSS: 1.5442, ACCURACY: edges: 0.976, class: 0.975, size: 0.662, charge: 0.998
Epoch 4, STEP: 3200, LOSS: 2.2997, ACCURACY: edges: 0.938, class: 0.943, size: 0.587, charge: 0.993
Epoch 5, STEP: 100, LOSS: 1.5331, ACCURACY: edges: 0.977, class: 0.975, size: 0.669, charge: 0.998
Epoch 5, STEP: 200, LOSS: 1.5185, ACCURACY: edges: 0.977, class: 0.976, size: 0.670, charge: 0.998
Epoch 5, STEP: 300, LOSS: 1.5157, ACCURACY: edges: 0.976, class: 0.975, size: 0.670, charge: 0.998
Epoch 5, STEP: 400, LOSS: 1.5407, ACCURACY: edges: 0.972, class: 0.976, size: 0.674, charge: 0.998
Epoch 5, STEP: 500, LOSS: 1.4872, ACCURACY: edges: 0.979, class: 0.976, size: 0.675, charge: 0.997
Epoch 5, STEP: 600, LOSS: 1.6386, ACCURACY: edges: 0.969, class: 0.974, size: 0.662, charge: 0.997
Epoch 5, STEP: 700, LOSS: 1.4955, ACCURACY: edges: 0.978, class: 0.976, size: 0.678, charge: 0.997
Epoch 5, STEP: 800, LOSS: 1.4832, ACCURACY: edges: 0.979, class: 0.976, size: 0.677, charge: 0.998
Epoch 5, STEP: 900, LOSS: 1.4829, ACCURACY: edges: 0.979, class: 0.976, size: 0.678, charge: 0.997
Epoch 5, STEP: 1000, LOSS: 1.5029, ACCURACY: edges: 0.978, class: 0.975, size: 0.673, charge: 0.997
Epoch 5, STEP: 1100, LOSS: 1.4871, ACCURACY: edges: 0.977, class: 0.975, size: 0.678, charge: 0.998
Epoch 5, STEP: 1200, LOSS: 7.4601, ACCURACY: edges: 0.820, class: 0.754, size: 0.490, charge: 0.916
Epoch 5, STEP: 1300, LOSS: 1.5067, ACCURACY: edges: 0.977, class: 0.975, size: 0.682, charge: 0.997
Epoch 5, STEP: 1400, LOSS: 1.4616, ACCURACY: edges: 0.979, class: 0.975, size: 0.685, charge: 0.998
Epoch 5, STEP: 1500, LOSS: 1.4634, ACCURACY: edges: 0.977, class: 0.976, size: 0.688, charge: 0.998
Epoch 5, STEP: 1600, LOSS: 1.4395, ACCURACY: edges: 0.979, class: 0.975, size: 0.690, charge: 0.997
Epoch 5, STEP: 1700, LOSS: 1.4400, ACCURACY: edges: 0.976, class: 0.976, size: 0.693, charge: 0.998
Epoch 5, STEP: 1800, LOSS: 1.4384, ACCURACY: edges: 0.978, class: 0.976, size: 0.690, charge: 0.998
Epoch 5, STEP: 1900, LOSS: 1.5344, ACCURACY: edges: 0.978, class: 0.974, size: 0.670, charge: 0.996
Epoch 5, STEP: 2000, LOSS: 1.4115, ACCURACY: edges: 0.980, class: 0.976, size: 0.696, charge: 0.998
Epoch 5, STEP: 2100, LOSS: 1.5355, ACCURACY: edges: 0.970, class: 0.975, size: 0.687, charge: 0.998
Epoch 5, STEP: 2200, LOSS: 1.4089, ACCURACY: edges: 0.979, class: 0.976, size: 0.702, charge: 0.998
Epoch 5, STEP: 2300, LOSS: 1.3980, ACCURACY: edges: 0.980, class: 0.975, size: 0.701, charge: 0.998
Epoch 5, STEP: 2400, LOSS: 1.3822, ACCURACY: edges: 0.981, class: 0.976, size: 0.703, charge: 0.998
Epoch 5, STEP: 2500, LOSS: 6.4728, ACCURACY: edges: 0.822, class: 0.792, size: 0.474, charge: 0.920
Epoch 5, STEP: 2600, LOSS: 1.4346, ACCURACY: edges: 0.978, class: 0.976, size: 0.704, charge: 0.998
Epoch 5, STEP: 2700, LOSS: 1.3848, ACCURACY: edges: 0.982, class: 0.976, size: 0.706, charge: 0.998
Epoch 5, STEP: 2800, LOSS: 1.3795, ACCURACY: edges: 0.981, class: 0.977, size: 0.707, charge: 0.998
Epoch 5, STEP: 2900, LOSS: 1.3647, ACCURACY: edges: 0.981, class: 0.976, size: 0.709, charge: 0.998
Epoch 5, STEP: 3000, LOSS: 1.3799, ACCURACY: edges: 0.981, class: 0.974, size: 0.706, charge: 0.998
Epoch 5, STEP: 3100, LOSS: 1.6330, ACCURACY: edges: 0.963, class: 0.973, size: 0.674, charge: 0.994
Epoch 5, STEP: 3200, LOSS: 1.3510, ACCURACY: edges: 0.982, class: 0.976, size: 0.715, charge: 0.997
Epoch 6, STEP: 100, LOSS: 1.3401, ACCURACY: edges: 0.982, class: 0.976, size: 0.714, charge: 0.998
Epoch 6, STEP: 200, LOSS: 1.3412, ACCURACY: edges: 0.981, class: 0.976, size: 0.713, charge: 0.998
Epoch 6, STEP: 300, LOSS: 3.7255, ACCURACY: edges: 0.857, class: 0.951, size: 0.692, charge: 0.997
Epoch 6, STEP: 400, LOSS: 1.3794, ACCURACY: edges: 0.979, class: 0.976, size: 0.717, charge: 0.998
Epoch 6, STEP: 500, LOSS: 1.3374, ACCURACY: edges: 0.981, class: 0.976, size: 0.718, charge: 0.998
Epoch 6, STEP: 600, LOSS: 1.3215, ACCURACY: edges: 0.982, class: 0.976, size: 0.721, charge: 0.998
Epoch 6, STEP: 700, LOSS: 1.3303, ACCURACY: edges: 0.981, class: 0.977, size: 0.719, charge: 0.998
Epoch 6, STEP: 800, LOSS: 1.6511, ACCURACY: edges: 0.954, class: 0.973, size: 0.691, charge: 0.996
Epoch 6, STEP: 900, LOSS: 1.3245, ACCURACY: edges: 0.981, class: 0.976, size: 0.721, charge: 0.998
Epoch 6, STEP: 1000, LOSS: 1.3092, ACCURACY: edges: 0.983, class: 0.976, size: 0.722, charge: 0.998
Epoch 6, STEP: 1100, LOSS: 1.3405, ACCURACY: edges: 0.977, class: 0.975, size: 0.723, charge: 0.998
Epoch 6, STEP: 1200, LOSS: 7.5234, ACCURACY: edges: 0.855, class: 0.798, size: 0.506, charge: 0.924
Epoch 6, STEP: 1300, LOSS: 1.3271, ACCURACY: edges: 0.981, class: 0.976, size: 0.727, charge: 0.998
Epoch 6, STEP: 1400, LOSS: 1.2897, ACCURACY: edges: 0.983, class: 0.976, size: 0.729, charge: 0.999
Epoch 6, STEP: 1500, LOSS: 1.2808, ACCURACY: edges: 0.983, class: 0.976, size: 0.732, charge: 0.998
Epoch 6, STEP: 1600, LOSS: 1.2971, ACCURACY: edges: 0.983, class: 0.976, size: 0.724, charge: 0.998
Epoch 6, STEP: 1700, LOSS: 1.4028, ACCURACY: edges: 0.972, class: 0.975, size: 0.722, charge: 0.998
Epoch 6, STEP: 1800, LOSS: 1.2634, ACCURACY: edges: 0.983, class: 0.977, size: 0.736, charge: 0.998
Epoch 6, STEP: 1900, LOSS: 1.2643, ACCURACY: edges: 0.983, class: 0.976, size: 0.733, charge: 0.998
Epoch 6, STEP: 2000, LOSS: 1.2699, ACCURACY: edges: 0.983, class: 0.976, size: 0.731, charge: 0.998
Epoch 6, STEP: 2100, LOSS: 2.3711, ACCURACY: edges: 0.926, class: 0.941, size: 0.619, charge: 0.994
Epoch 6, STEP: 2200, LOSS: 1.2683, ACCURACY: edges: 0.982, class: 0.977, size: 0.737, charge: 0.998
Epoch 6, STEP: 2300, LOSS: 1.2500, ACCURACY: edges: 0.983, class: 0.977, size: 0.735, charge: 0.998
Epoch 6, STEP: 2400, LOSS: 1.2472, ACCURACY: edges: 0.983, class: 0.977, size: 0.738, charge: 0.998
Epoch 6, STEP: 2500, LOSS: 1.2463, ACCURACY: edges: 0.982, class: 0.976, size: 0.739, charge: 0.998
Epoch 6, STEP: 2600, LOSS: 1.2436, ACCURACY: edges: 0.983, class: 0.976, size: 0.737, charge: 0.998
Epoch 6, STEP: 2700, LOSS: 1.5371, ACCURACY: edges: 0.965, class: 0.973, size: 0.707, charge: 0.997
Epoch 6, STEP: 2800, LOSS: 1.2349, ACCURACY: edges: 0.983, class: 0.977, size: 0.744, charge: 0.998
Epoch 6, STEP: 2900, LOSS: 1.2227, ACCURACY: edges: 0.984, class: 0.977, size: 0.745, charge: 0.998
Epoch 6, STEP: 3000, LOSS: 1.2309, ACCURACY: edges: 0.983, class: 0.976, size: 0.742, charge: 0.998
Epoch 6, STEP: 3100, LOSS: 1.2193, ACCURACY: edges: 0.984, class: 0.977, size: 0.741, charge: 0.998
Epoch 6, STEP: 3200, LOSS: 1.5677, ACCURACY: edges: 0.966, class: 0.969, size: 0.699, charge: 0.997
Epoch 7, STEP: 100, LOSS: 1.2265, ACCURACY: edges: 0.983, class: 0.977, size: 0.746, charge: 0.998
Epoch 7, STEP: 200, LOSS: 1.2270, ACCURACY: edges: 0.984, class: 0.977, size: 0.744, charge: 0.998
Epoch 7, STEP: 300, LOSS: 1.1957, ACCURACY: edges: 0.984, class: 0.977, size: 0.750, charge: 0.998
Epoch 7, STEP: 400, LOSS: 1.1971, ACCURACY: edges: 0.984, class: 0.977, size: 0.749, charge: 0.998
Epoch 7, STEP: 500, LOSS: 1.2006, ACCURACY: edges: 0.984, class: 0.977, size: 0.750, charge: 0.998
Epoch 7, STEP: 600, LOSS: 1.2362, ACCURACY: edges: 0.982, class: 0.977, size: 0.747, charge: 0.998
Epoch 7, STEP: 700, LOSS: 1.1824, ACCURACY: edges: 0.985, class: 0.977, size: 0.755, charge: 0.998
Epoch 7, STEP: 800, LOSS: 1.1748, ACCURACY: edges: 0.985, class: 0.977, size: 0.755, charge: 0.998
Epoch 7, STEP: 900, LOSS: 1.1685, ACCURACY: edges: 0.986, class: 0.977, size: 0.755, charge: 0.998
Epoch 7, STEP: 1000, LOSS: 1.1737, ACCURACY: edges: 0.984, class: 0.977, size: 0.756, charge: 0.998
Epoch 7, STEP: 1100, LOSS: 1.1790, ACCURACY: edges: 0.984, class: 0.976, size: 0.754, charge: 0.998
Epoch 7, STEP: 1200, LOSS: 5.5103, ACCURACY: edges: 0.854, class: 0.837, size: 0.523, charge: 0.916
Epoch 7, STEP: 1300, LOSS: 1.1894, ACCURACY: edges: 0.983, class: 0.977, size: 0.760, charge: 0.998
Epoch 7, STEP: 1400, LOSS: 1.1604, ACCURACY: edges: 0.984, class: 0.977, size: 0.761, charge: 0.999
Epoch 7, STEP: 1500, LOSS: 1.1531, ACCURACY: edges: 0.985, class: 0.977, size: 0.761, charge: 0.998
Epoch 7, STEP: 1600, LOSS: 1.1624, ACCURACY: edges: 0.985, class: 0.978, size: 0.758, charge: 0.999
Epoch 7, STEP: 1700, LOSS: 1.1788, ACCURACY: edges: 0.983, class: 0.977, size: 0.765, charge: 0.999
Epoch 7, STEP: 1800, LOSS: 1.1377, ACCURACY: edges: 0.986, class: 0.978, size: 0.766, charge: 0.998
Epoch 7, STEP: 1900, LOSS: 1.1408, ACCURACY: edges: 0.986, class: 0.978, size: 0.764, charge: 0.998
Epoch 7, STEP: 2000, LOSS: 1.1320, ACCURACY: edges: 0.985, class: 0.976, size: 0.769, charge: 0.999
Epoch 7, STEP: 2100, LOSS: 1.1829, ACCURACY: edges: 0.985, class: 0.977, size: 0.758, charge: 0.998
Epoch 7, STEP: 2200, LOSS: 1.1200, ACCURACY: edges: 0.986, class: 0.977, size: 0.767, charge: 0.998
Epoch 7, STEP: 2300, LOSS: 1.2081, ACCURACY: edges: 0.981, class: 0.977, size: 0.764, charge: 0.998
Epoch 7, STEP: 2400, LOSS: 1.1171, ACCURACY: edges: 0.986, class: 0.978, size: 0.774, charge: 0.998
Epoch 7, STEP: 2500, LOSS: 1.1039, ACCURACY: edges: 0.986, class: 0.977, size: 0.774, charge: 0.999
Epoch 7, STEP: 2600, LOSS: 1.1299, ACCURACY: edges: 0.986, class: 0.978, size: 0.767, charge: 0.999
Epoch 7, STEP: 2700, LOSS: 1.1101, ACCURACY: edges: 0.987, class: 0.977, size: 0.771, charge: 0.998
Epoch 7, STEP: 2800, LOSS: 1.1601, ACCURACY: edges: 0.982, class: 0.978, size: 0.773, charge: 0.999
Epoch 7, STEP: 2900, LOSS: 1.0992, ACCURACY: edges: 0.986, class: 0.978, size: 0.778, charge: 0.998
Epoch 7, STEP: 3000, LOSS: 1.1004, ACCURACY: edges: 0.986, class: 0.978, size: 0.774, charge: 0.998
